split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,0.00017382548908419758,0.008448919493578918,0.618614749805639,0.0,0.0
eval,cov_forecast,0.0001898026117212804,0.008954637225138463,0.7192194963250594,33.333333333333336,-16.26290781961296
eval,avgy,0.0007817081282090456,0.018974730264340503,2.9833474847014596,16.666666666666668,-382.262585177413
eval,y_mean,0.0007817081282090456,0.018974730264340503,2.9833474847014596,16.666666666666668,-382.262585177413
eval,avgy_mix_shared,0.00017987261222647397,0.008700778171817587,0.6512801392967469,45.833333333333336,-5.280409091663418
eval,cov_ridge_shared,0.00017381324084239313,0.008448641752444714,0.618534815131823,57.291666666666664,0.012921559636458184
eval,avgy_ridge_shared,0.0001738388511627129,0.008449228005628324,0.6187019671698982,42.708333333333336,-0.014098817444396415
eval,y_ridge_shared,0.0001738388511627129,0.008449228005628324,0.6187019671698982,42.708333333333336,-0.014098817444396415
eval,cov_y_ridge_shared,0.0001738323025249318,0.008449080122932892,0.6186591850584393,42.708333333333336,-0.00718302510799347
eval,cov_avgy_ridge_shared,0.0001738323025249318,0.008449080122932892,0.6186591850584393,42.708333333333336,-0.00718302510799347
eval,residual_ridge_shared,0.00017385807111872028,0.008449663860124107,0.6188255655056326,42.708333333333336,-0.034078673368171324
eval,full_ridge_shared,0.00017385065614194923,0.008449496503013385,0.618777006670357,42.708333333333336,-0.02622906498251371
