horizon,V,Y_1,Y_2,Y_3,N_1,N_2,N_3
shared,-2.6337485490410388e-05,-2.2258626793160516e-07,-2.7025507797553115e-07,-1.8023533461958554e-07,-1.5429364265605897e-05,-2.417027013935829e-05,-1.9389034623403215e-05
