horizon,V,Y_1,Y_2,Y_3,N_1,N_2,N_3
shared,-0.04871575770507946,-0.02488983811953233,0.0207850267680518,0.02163246198618537,0.04551572277275773,-0.018936788532421697,0.007668895503641001
