split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,0.0007312433303404299,0.01009763983078513,0.270436689970226,0.0,0.0
eval,context_forecast,0.0007572623614267962,0.010269422786508416,0.27962098806038144,46.83554817275748,-3.39609913550065
eval,aggr_y,0.0013502438457293699,0.016419991959893614,0.5023873123286683,16.453488372093023,-85.76891781362177
eval,y_mean,0.0013502438457293699,0.016419991959893614,0.5023873123286683,16.453488372093023,-85.76891781362177
eval,aggr_y_mix_shared,0.0007233758473985754,0.010180028174683017,0.26868981888305105,49.975083056478404,0.6459445600252304
eval,context_ridge_shared,0.0007290599459410398,0.010092840690660533,0.2696761943042116,53.567275747508305,0.2812102404071598
eval,aggr_y_ridge_shared,0.0007233233154641424,0.010180947553589614,0.2686374042233753,50.42358803986711,0.6653260498968634
eval,y_ridge_shared,0.0007233233154641424,0.010180947553589614,0.2686374042233753,50.42358803986711,0.6653260498968634
eval,cov_y_ridge_shared,0.0007234687544703923,0.010168996833182828,0.2685977465998907,50.77242524916944,0.6799903410065254
eval,cov_horizon_ridge_shared,0.0007234687544703923,0.010168996833182828,0.2685977465998907,50.77242524916944,0.6799903410065254
eval,residual_ridge_shared,0.0007161624956604026,0.010215289474598953,0.26680072179729086,53.37624584717608,1.3444803563212746
eval,full_ridge_shared,0.0007159928374784554,0.010204731377898468,0.26665939570497094,53.70431893687708,1.396738832172124
