horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10,N_11,N_12,N_13,N_14,N_15
shared,-0.13871267185628997,0.13684969006682615,0.03455588946979721,0.025041191769071887,0.027655454567675496,0.044739571312607904,-0.0433905893725475,-0.006884157504390221,-0.014270409163376966,-0.011457130019941184,-0.014996409242735223,4.023956594259025e-05,0.02097617481434075,-0.002768914423135177,0.008820013316759297,0.0010948921966980833,0.00163545651172181,-0.04875983335204874,-0.03454951815057862,-0.011893723590952001,-0.049503289647349805,0.04860478743326225,0.009286719560507528,0.013016067198630781,0.006969089397500896,0.02402682766500901,-0.0012293543236068848,-0.01316438391017437,0.004205104484328594,-0.006713035456918255,-0.0013453753027814306,-0.0030814190187661654
