feature,importance
neighbor_y_minus_vanilla_mean_h,23.294592184468996
candidate_minus_vanilla_h,20.85707851504754
neighbor_lookback_means_mean_raw,10.94178434037128
neighbor_lookback_stds_mean_raw,10.309570902390924
neighbor_y_minus_neighbor_pred_within_std_mean,9.702625978086811
neighbor_y_minus_vanilla_within_std_mean,8.163669713494142
neighbor_y_minus_neighbor_pred_mean_h,5.419157468300139
query_std,3.2145794121877618
neighbor_age_mean,3.140267491827943
query_mean,2.5585104131602026
distance_mean,1.203010937139529
neighbor_y_minus_vanilla_mean,0.6213719097302906
neighbor_y_minus_neighbor_pred_mean,0.573353672910662
same_user_ratio,0.00042706088378635784
neighbor_weight_std,0.0
neighbor_lookback_stds_std_raw,0.0
neighbor_age_std,0.0
neighbor_weight_max,0.0
neighbor_lookback_means_std_raw,0.0
neighbor_y_minus_neighbor_pred_between_std,0.0
