feature,importance
candidate_minus_vanilla_mean,13.283545024293035
neighbor_lookback_means_std_raw,12.147572238970255
neighbor_lookback_stds_mean_raw,8.210830708682613
neighbor_y_minus_neighbor_pred_mean,6.578436434492778
neighbor_lookback_means_mean_raw,6.501523232776322
neighbor_lookback_stds_std_raw,6.19124941033408
neighbor_y_minus_vanilla_within_std_mean,5.40907265105949
distance_mean,5.33215305018916
neighbor_y_minus_vanilla_between_std,4.729717207382201
neighbor_weight_max,4.447597496108615
neighbor_y_minus_vanilla_mean,4.335227633896942
neighbor_age_mean,4.116067022550719
neighbor_weight_std,3.715352117244252
query_std,3.235316667389279
candidate_minus_vanilla_std,3.043948862074849
query_mean,2.7493646868862536
neighbor_y_minus_neighbor_pred_within_std_mean,2.2040104352840553
same_user_ratio,1.8855341509665269
neighbor_y_minus_neighbor_pred_between_std,1.8834809694185781
