horizon,V,C,Y_1,Y_2,Y_3,N_1,N_2,N_3
1,-0.2670191990599387,0.21454095750133262,0.0031961912289452665,0.0036986692550946354,0.012498153988663538,0.01247750483163862,0.016374358374314838,0.011910380537750329
2,-0.34789145046342895,0.2737774815046758,-0.002354362215329777,0.013066867841982004,0.006142083180569489,0.02552746501726972,0.02114356208520757,0.023006396708003175
3,-0.2880485647030112,0.20804770742221546,0.007906485916995241,0.007806862471084018,0.0034234805142227113,0.021474954226817895,0.027613135524991946,0.024928674984530805
4,-0.24076646176997585,0.1833825494145075,0.007990011022910363,0.009241574732171782,-0.0013658975409786328,0.01527332133536736,0.01824772686406535,0.025115456412009123
5,-0.23875025453272963,0.18572466393479437,-0.003954612275550237,0.0011354821950631795,-0.0013313383441542846,0.02126301736444815,0.02949478450816853,0.025605234825690208
6,-0.2863920562844201,0.2425063080642364,-0.004850191983028821,-0.0058057761287603595,-0.005217017193243515,0.02001297240649281,0.03238357316096514,0.03019973591766795
7,-0.293809888911077,0.23704502664499316,-0.0018570249155696419,-0.009856566792010482,0.00196204024096103,0.024259688121759767,0.03694452357831486,0.026856503853479742
8,-0.29974704437606914,0.22038998148895353,-0.001436984898973309,-0.006475056368075949,0.0019516217488885648,0.03584626153200804,0.032463963321455784,0.0293293798603177
9,-0.29161459855944866,0.22042222671570738,0.006262644624493628,-0.0037524752510665242,0.008056412491199252,0.02871559959631922,0.030358308288982942,0.012801373424515969
10,-0.3193193491111416,0.22428829337380388,0.005796720215024549,0.007198333777375319,-0.0019048074761090993,0.029641368535469476,0.027253734833405867,0.034095697984257996
11,-0.29800940592356895,0.19352854044079137,0.0001910069872626783,-0.002961975663633054,-0.0065472776122041925,0.027548473023816553,0.046894500233850396,0.04437823314047429
12,-0.2424519314097942,0.1531289117305362,0.006083132635684088,-0.00601732618320285,-0.003837742399001453,0.013698957776602386,0.045075698235030395,0.03524348452057699
13,-0.19043411332415194,0.10218100482556874,0.008060898819258309,-0.004339638286932262,0.007286668534937256,0.013187225905459038,0.030426317204342586,0.030737348277822988
14,-0.2188124853465127,0.12374557288014261,0.0029420761255267115,0.013125709588152106,0.0029045646323807403,0.021713125329883336,0.014577076147647862,0.034237230091657654
15,-0.25495059554627,0.1783489387888488,-0.010395203507285209,0.004133386623754654,-0.00689169730645284,0.03342775293245341,0.02790905305215921,0.030722202731500056
16,-0.2623357625819325,0.1678487855681724,-0.010644844014407743,0.0020760450496007843,-0.010015958218311489,0.035247692346948835,0.033024355712588986,0.047834981414955215
17,-0.3049315203494908,0.21397333863851029,-0.015354082843663209,0.0035407247863907076,-0.004289391357139681,0.035237227076916185,0.03162856785196832,0.037013514135064284
18,-0.31346995127039506,0.2286000217173778,0.0018006549427786874,0.020369376620940523,0.002289279126452062,0.02423603304079966,0.01624593221573155,0.018525621950459346
19,-0.2864567518267158,0.19303041164372123,-0.011003668716225875,0.014353507372589263,0.0017466436503401387,0.03765175700822207,0.02198312626575263,0.02494602122644369
20,-0.2649714619826952,0.15660968346445608,-0.004241459992325802,0.009833291028429775,-0.0002819170513719713,0.031482158441417184,0.031979943065928176,0.033130992427788296
21,-0.25068219013368004,0.1306600071348166,-0.001309541907759938,0.009004772506689938,0.0022639417628623477,0.04745395621220705,0.024510006105748626,0.031232070663261783
22,-0.24507626169693889,0.14760135642410166,-0.005339501636353033,0.005604936081282645,-0.0024868445529594115,0.040261910439563973,0.029578426473162778,0.03503876307937045
23,-0.30187493561583234,0.19327593078230282,-0.0014782741492526065,0.017987873807750625,0.011104489402738798,0.036410895761485616,0.019168980477618506,0.027408609292906505
24,-0.3608183177962023,0.24245235646718374,-0.02086920420717906,0.0024052206865561956,-0.0015762431348907275,0.041200386003691455,0.04317272783426118,0.04830003771456415
