horizon,V,Y_1,Y_2,Y_3,N_1,N_2,N_3
shared,-0.1533707661747615,0.0490120690546035,0.007515004335893633,-0.000770725165503797,0.011296552428164238,0.04641119385786329,0.04435628355136744
