horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10,N_11,N_12,N_13,N_14,N_15,N_16,N_17,N_18,N_19,N_20
shared,-0.003506590270317938,-0.003256762571326128,-0.0016407087700583823,-0.0014475346667284067,-0.0014870571015584333,-0.0009512060011149364,-0.0012104924930055997,-0.0008030302147068916,-0.0009566396895280021,-0.0007292380907045339,-0.0010628815385223976,-0.0010508521743583822,-0.001289390966974714,-0.0007783893758715812,-0.0007653681222789638,-0.0006799608023186153,-0.0005960923427538556,-0.0012776142409485097,-0.001301269520524924,-0.0014231785693759249,-0.0009702955160976327,-0.0010817813691356025,-0.0026975680345438986,-0.0026555117629232265,-0.00271821934984641,-0.0024318972452119446,-0.0024050964430799835,-0.002427875803963841,-0.002316864144506267,-0.0022728472693190997,-0.002352658316079335,-0.0024086003823436154,-0.0023570060489350422,-0.002333557426803233,-0.0023259883451282022,-0.002200117051407803,-0.002027448211045748,-0.0022981934234950043,-0.002380459332565387,-0.002277161404267478,-0.002060373812397977,-0.0024727523153922773
