horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10
shared,-0.00446083027895678,-0.004142559742796686,-0.001974604323152257,-0.002511732573612676,-0.002633775596221859,-0.001996773329288356,-0.0018107438763065237,-0.0020928726599261554,-0.0019897202184523417,-0.0016277456326250956,-0.0016603407098325308,-0.0027374016141041347,-0.0030929756435136876,-0.003053197973438893,-0.0032924174101907153,-0.0028717440158667075,-0.0029060361315724165,-0.0026292963695691944,-0.0028225779382469993,-0.002305337312190272,-0.002637114217982695,-0.0028047947062911386
