feature,importance
candidate_minus_vanilla_h,17.254449596382546
neighbor_age_mean,8.57729010700367
neighbor_y_minus_neighbor_pred_mean_h,7.877678302986927
neighbor_y_minus_vanilla_mean,7.661406035244095
neighbor_lookback_stds_mean_raw,7.380445664403774
neighbor_y_minus_vanilla_mean_h,7.089797891462138
neighbor_y_minus_vanilla_within_std_mean,6.655972542057338
neighbor_lookback_means_mean_raw,6.465165575147836
neighbor_y_minus_neighbor_pred_mean,6.407325537486066
neighbor_y_minus_neighbor_pred_within_std_mean,6.366815342111082
distance_mean,6.1683409175189565
query_mean,6.011352607060528
query_std,4.901685688920238
same_user_ratio,1.1822741922148043
neighbor_lookback_stds_std_raw,0.0
neighbor_weight_std,0.0
neighbor_weight_max,0.0
neighbor_lookback_means_std_raw,0.0
neighbor_y_minus_neighbor_pred_between_std,0.0
neighbor_y_minus_vanilla_between_std,0.0
