feature,importance
neighbor_y_minus_vanilla_within_std_mean,69.43620073453914
candidate_minus_vanilla_std,9.010873866551238
neighbor_y_minus_neighbor_pred_within_std_mean,3.639045816151166
neighbor_y_minus_vanilla_between_std,2.9447586832115453
neighbor_y_minus_neighbor_pred_mean,2.7076141749833447
neighbor_y_minus_neighbor_pred_between_std,1.7502729617521322
neighbor_weight_std,1.652756864626407
candidate_minus_vanilla_mean,1.6343557952271406
neighbor_lookback_stds_mean_raw,1.5584840236767061
neighbor_age_mean,1.5223350218656162
distance_mean,1.330079375372195
neighbor_age_std,1.2332706968407872
neighbor_y_minus_vanilla_mean,1.0325603543992266
neighbor_weight_max,0.355500059235519
query_mean,0.13327874115611507
neighbor_lookback_means_mean_raw,0.05861283041169096
query_std,0.0
neighbor_lookback_means_std_raw,0.0
same_user_ratio,0.0
neighbor_lookback_stds_std_raw,0.0
