horizon,C-V,Y-V_1,Y-V_2,Y-V_3,N-V_1,N-V_2,N-V_3
shared,0.07449582976323654,0.006954898319264555,0.007449932058628188,0.006712953770494782,0.011258243206209433,0.011481136741271032,0.011559936846395842
