horizon,V,Y_1,Y_2,Y_3,N_1,N_2,N_3
shared,-0.012845485729770623,0.012548911435276472,0.007094342594463801,0.0099623142486297,-0.006167110205730655,-0.004083545197603623,-0.0019315833091866118
