horizon,C-V,Y-V_1,Y-V_2,Y-V_3,N-V_1,N-V_2,N-V_3
shared,0.11431262200956606,0.01823113661011914,-0.006968388673317865,0.00922514588722598,0.017192692224199568,0.010482530519095402,0.003193930521246156
