feature,importance
context_minus_vanilla_h18,8.051833948103138
context_minus_vanilla_h7,4.88434799936114
context_minus_vanilla_h12,4.779664489038028
weighted_neighbor_minus_vanilla_mean,4.643797537946461
context_minus_vanilla_h14,4.5663441512312675
context_minus_vanilla_h17,4.512783155998929
context_minus_vanilla_h8,4.219511104509362
context_minus_vanilla_h16,4.004928574481711
context_minus_vanilla_h4,3.299612137636524
context_minus_vanilla_h11,3.1903621721177484
context_minus_vanilla_h13,3.1587716454798085
weighted_neighbor_residual_mean,3.1416091978484455
context_minus_vanilla_h23,2.902417257885428
context_minus_vanilla_h15,2.861468871074166
distance_mean,2.701698392291817
context_minus_vanilla_h1,2.575611949855039
neighbor_weight_max,2.495042559220982
same_user_ratio,2.481829804902585
context_minus_vanilla_h3,2.4687631608491847
context_minus_vanilla_h19,2.460086007149535
