feature,importance
neighbor_weight_max,9.890450886817085
weighted_neighbor_residual_mean,7.625238885657578
neighbor_weight_std,6.712349431067486
context_minus_vanilla_h7,6.358062325081444
context_minus_vanilla_h19,5.549843977679128
neighbor_lookback_stds_std_raw,4.646465516577719
context_minus_vanilla_h14,4.40300065334512
context_minus_vanilla_h5,4.227656923644083
neighbor_lookback_means_std_raw,3.879306774727782
weighted_neighbor_minus_vanilla_mean,3.6791514615383947
context_minus_vanilla_h17,3.6519951364134484
context_minus_vanilla_h13,3.6150265693420955
query_std,3.4929506045474064
neighbor_lookback_means_mean_raw,3.358112970827834
neighbor_lookback_stds_mean_raw,3.114707972106682
context_minus_vanilla_h10,2.3371854118852955
context_minus_vanilla_h21,2.304884058428747
context_minus_vanilla_h22,2.143641903152548
context_minus_vanilla_h3,2.0108222037635355
context_minus_vanilla_h16,1.8830143211028336
