split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,3633388.0250740694,178.38438088504478,0.19413901433563402,0.0,0.0
eval,cov_forecast,3914238.3973752377,182.80760470480743,0.1988419165817259,45.41901188242652,-2.4224405703231517
eval,avgy,7740315.258631331,262.59713736761375,0.3914622218816637,12.26547842401501,-101.6401614179882
eval,y_mean,7740315.258631331,262.59713736761375,0.3914622218816637,12.26547842401501,-101.6401614179882
eval,cov_ridge_shared,3635935.974704686,178.4215788453382,0.19431866311809942,42.83927454659162,-0.09253615667112623
eval,avgy_ridge_shared,3635792.371364265,178.420851893362,0.1943145128788399,42.71419637273296,-0.0903983899405636
eval,y_ridge_shared,3635792.371364265,178.420851893362,0.1943145128788399,42.71419637273296,-0.0903983899405636
eval,cov_y_ridge_shared,3636812.8860941916,178.43714101347803,0.19438933519861712,42.62038774233896,-0.12893897902991147
eval,cov_avgy_ridge_shared,3636812.8860941916,178.43714101347803,0.19438933519861712,42.62038774233896,-0.12893897902991147
eval,residual_ridge_shared,3636653.6309402604,178.43526648907587,0.19438811503847053,42.53439649781113,-0.12831048086288296
eval,full_ridge_shared,3637550.8153664004,178.4501122800477,0.19445369640253016,42.55003126954347,-0.16209110156091822
