feature,importance
candidate_minus_vanilla_std,27.700036451984676
query_std,16.10241265786847
neighbor_age_mean,9.429728772105218
candidate_minus_vanilla_mean,8.66521900482604
distance_mean,7.947362639218767
neighbor_y_minus_vanilla_mean,5.961656780515299
query_mean,5.1239895696515765
neighbor_y_minus_neighbor_pred_mean,4.981132304838599
neighbor_y_minus_neighbor_pred_within_std_mean,4.642609641533477
neighbor_lookback_stds_mean_raw,3.7327396110482898
neighbor_y_minus_vanilla_within_std_mean,2.7242713421096054
neighbor_lookback_means_mean_raw,1.796206739357361
same_user_ratio,1.1926344849426314
neighbor_age_std,0.0
neighbor_weight_max,0.0
neighbor_weight_std,0.0
neighbor_lookback_means_std_raw,0.0
neighbor_lookback_stds_std_raw,0.0
neighbor_y_minus_neighbor_pred_between_std,0.0
neighbor_y_minus_vanilla_between_std,0.0
