horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,N_1,N_2,N_3,N_4,N_5
shared,-0.01733249230604828,-0.01628369509596607,0.0033724511773973002,-0.0012377260073247515,0.0026885295769802494,-0.00129663559714091,-0.00039270357112220763,-0.010023566131976932,-0.00950530772638693,-0.008219835681034108,-0.008434570028534037,-0.008346059546535388
