feature,importance
neighbor_y_minus_neighbor_pred_within_std_mean,22.441499723143245
distance_mean,17.062779751126836
candidate_minus_vanilla_std,12.042019208950178
neighbor_y_minus_vanilla_within_std_mean,8.578099968899714
query_std,8.082068531396937
query_mean,7.522228955889022
neighbor_lookback_means_mean_raw,6.947387166446051
neighbor_age_mean,6.202462290855986
neighbor_lookback_stds_mean_raw,4.175178260688671
neighbor_y_minus_neighbor_pred_mean,2.895065381829589
neighbor_y_minus_vanilla_mean,2.7151203526138814
candidate_minus_vanilla_mean,1.3360904081598937
neighbor_age_std,0.0
neighbor_weight_std,0.0
neighbor_weight_max,0.0
same_user_ratio,0.0
neighbor_lookback_means_std_raw,0.0
neighbor_lookback_stds_std_raw,0.0
neighbor_y_minus_neighbor_pred_between_std,0.0
neighbor_y_minus_vanilla_between_std,0.0
