split,baseline,mse,mae,nmse,relative_nmse_improvement_pct
eval,vanilla,1873304.75,160.81039428710938,0.17399710416793823,0.0
eval,context_forecast,2005984.75,159.87950134277344,0.16413633525371552,5.667202949523926
eval,horizon_knn_weighted,4909404.545964131,225.7357052097124,0.24759142136330514,-42.2962885200292
eval,horizon_knn_mean,4193817.75,213.9683074951172,0.22083468735218048,-26.918598175048828
eval,residual_knn_weighted,2933955.402090904,188.07546343304003,0.2113381539117406,-21.46073058075817
eval,horizon_mix_scalar,1881895.9247153332,158.92005027407984,0.16739571263317787,3.793966322789395
eval,residual_mix_scalar,1866063.6618413941,159.86970418782087,0.17118038258795515,1.618832447501221
eval,residual_ridge_shared,1880149.3917015588,160.204935855568,0.17083261136367983,1.8187042936094506
eval,residual_ridge_horizon,1867070.75,160.68643188476562,0.17106609046459198,1.6845186948776245
eval,horizon_ridge_shared,1887259.2138076301,159.26046903388382,0.16721426452389726,3.8982485809041525
eval,full_ridge_horizon,1887500.5,159.87197875976562,0.17111048102378845,1.6590064764022827
eval,horizon_mix_scalar_eval_fit,1869182.3803560266,159.84407342428693,0.1712582007437165,1.574108625151714
eval,residual_mix_scalar_eval_fit,1865938.0223419021,159.77764132944964,0.17082542003228238,1.8228373114730776
eval,residual_ridge_shared_eval_fit,1855786.2101481666,159.6051424744154,0.17072821029748686,1.878705904953629
eval,residual_ridge_horizon_eval_fit,1675456.125,162.39439392089844,0.18218554556369781,-4.706079006195068
eval,horizon_ridge_shared_eval_fit,1851186.0325502115,160.77341081751206,0.17683403968643494,-1.6304498468885746
eval,full_ridge_horizon_eval_fit,1648542.25,162.01129150390625,0.189253032207489,-8.76792049407959
