feature,importance
candidate_minus_vanilla_std,21.490943575720614
distance_mean,9.301291839885184
query_std,8.470193333277217
neighbor_y_minus_vanilla_mean,7.780940680684538
candidate_minus_vanilla_mean,6.80231703759843
neighbor_age_mean,5.675860115479432
neighbor_y_minus_neighbor_pred_within_std_mean,5.642025850205814
neighbor_y_minus_neighbor_pred_mean,5.043860261433002
query_mean,4.863926119231861
neighbor_lookback_stds_mean_raw,4.666278186228224
neighbor_lookback_means_mean_raw,3.836843684486022
neighbor_y_minus_vanilla_within_std_mean,3.095861168527009
neighbor_lookback_stds_std_raw,3.086532717210176
neighbor_y_minus_neighbor_pred_between_std,2.872223939546157
neighbor_y_minus_vanilla_between_std,1.844879379745439
neighbor_lookback_means_std_raw,1.8232336504994655
neighbor_weight_std,1.3934657161883068
same_user_ratio,1.2004087316548386
neighbor_weight_max,1.1089140123982595
