feature,importance
candidate_minus_vanilla_std,26.564366287986335
neighbor_y_minus_vanilla_within_std_mean,12.868940758061267
neighbor_y_minus_neighbor_pred_mean,10.414913343190985
neighbor_y_minus_neighbor_pred_within_std_mean,8.262090660493726
candidate_minus_vanilla_mean,6.126160129548888
neighbor_y_minus_vanilla_mean,5.897765845194514
neighbor_lookback_stds_std_raw,4.179068113351517
neighbor_y_minus_neighbor_pred_between_std,3.224154826375633
neighbor_weight_std,2.9524918543667336
same_user_ratio,2.9368352232334543
neighbor_lookback_means_std_raw,2.7512529385033657
neighbor_y_minus_vanilla_between_std,2.6900296204854723
neighbor_age_mean,2.425519159070958
query_std,1.8276244313997925
neighbor_lookback_means_mean_raw,1.7071348449516188
distance_mean,1.4454486934822481
neighbor_lookback_stds_mean_raw,1.3569143873170115
query_mean,1.2778493299281828
neighbor_weight_max,1.0914395530583116
