horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10,N_11,N_12,N_13,N_14,N_15,N_16,N_17,N_18,N_19,N_20
shared,-8.286200049706867e-05,-5.015860144485671e-05,1.7990150918986076e-06,-1.5802162204078295e-06,-1.0465791055895101e-06,-2.031757611236873e-06,8.943090431927763e-05,-6.136069069963176e-06,1.3199355597965179e-05,-5.2631118821693354e-05,8.264279206253645e-05,1.0380530796066687e-05,1.7709719250839204e-06,-5.151347901852404e-06,1.367789988831252e-06,-3.372545030154836e-05,-1.5939931343606884e-06,-4.339171666378672e-06,-5.071993621091109e-05,-5.271916450192255e-05,1.8669858820716544e-06,-5.2862599713295105e-06,2.960940424772218e-05,-1.1332913760806982e-05,1.3227450975936608e-05,-3.3421321041477085e-05,-7.910152028321608e-06,-8.404086182333308e-06,-1.3329596404313403e-05,-3.31372359070741e-05,2.0549145132832987e-05,-8.528006717316108e-06,-7.242532524411579e-06,-2.3462264143191454e-05,-3.186751228608281e-06,-2.858479233712812e-06,2.669629524725703e-05,-5.030489785913343e-05,1.4789978373732573e-05,-3.6013828012933564e-05,1.4093947366685557e-06,1.998793724551914e-05
