horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20
shared,-1.9027586423876946e-05,-1.5615940999607034e-05,-1.0535017846464075e-05,-2.030652271285075e-06,-2.708359025979786e-06,-4.9557219835454855e-06,-1.6972575698962042e-06,-1.1195292469798304e-06,-9.750607227366752e-06,-1.6168383798195568e-05,-1.6855895743961896e-06,1.8827690913105473e-06,-1.0413907682508672e-05,-9.403307719018892e-07,-6.073689999108466e-06,-1.4110838787816277e-05,-9.600594484346248e-06,-7.93584509951163e-07,-1.5849185562403093e-05,-1.5979732301865845e-05,3.351007021432117e-07,-9.635089914051751e-07
