split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,622.530184031266,10.702333236877275,0.23094772442602432,0.0,0.0
eval,context_forecast,638.2149579889049,10.685048009726792,0.23362181113620367,44.473409801876954,-1.1578753230088215
eval,aggr_y,1023.7821563086806,16.09402987159459,0.38125097394162527,27.267987486965588,-65.08106970490853
eval,y_mean,936.7176111649628,15.647810496600618,0.350367556414276,30.03128258602711,-51.708598681821385
eval,aggr_y_mix_shared,610.6924181225554,10.760640376141637,0.22547808338521483,48.644421272158496,2.368345933870196
eval,context_ridge_shared,571.2816137548261,10.857266127349664,0.21565119417170364,54.01459854014598,6.623373446236472
eval,aggr_y_ridge_shared,574.2499062343891,10.868716234374565,0.21669882665994297,54.900938477580816,6.169750233085956
eval,y_ridge_shared,574.4215124345725,10.89461405916609,0.21695794024382767,54.64025026068822,6.0575544604154645
eval,cov_y_ridge_shared,573.1853526876884,10.870776913204896,0.21643608902081043,54.535974973931175,6.283515215956223
eval,cov_horizon_ridge_shared,573.0198292247002,10.85775465825136,0.21628359292950428,54.37956204379562,6.34954578269385
eval,residual_ridge_shared,574.191784718057,10.940825842929879,0.21684715112944758,54.27528675703858,6.105525972001229
eval,full_ridge_shared,573.4656936513907,10.915648826643082,0.2165426326913566,53.85818561001043,6.2373819748468105
