horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10,N_11,N_12,N_13,N_14,N_15
shared,-0.2974971009118793,0.20307705195191747,-7.891635404367783e-05,0.003164291280645377,-0.0007927116907574114,0.001606199144520489,0.0016282976995237502,0.00018218573484382757,-0.002519730228606362,-0.0018217371764435348,-0.0006612454039399538,-0.0010850642470921657,-5.98354064709465e-05,-0.0017701928177195254,0.0014210985858962933,-0.0007295161644634712,0.0015222712343073046,0.00012895277386926627,0.0017947380502106602,0.0007160875357638041,0.0017617810940844243,0.004133087201748301,0.008104855378871062,0.009767149005182036,0.008300681159231986,0.009329009472542999,0.006748897513519789,0.009565846743319518,0.011820683458413589,0.006756079110754743,0.011073204531680517,0.01194446136818467
