horizon,V,C,Y_1,Y_2,Y_3,N_1,N_2,N_3
153,-0.0004745789702932214,-0.00047292402380712993,-0.0004587157458603429,-0.00048376223298197767,-0.0004585489111797537,-0.0004949433207242863,-0.0005081464349491835,-0.00048119122604757585
154,-0.0004699064397985125,-0.00046934244563905423,-0.00045493775768822925,-0.0004809660590094678,-0.00045562016532387585,-0.0004869631050277925,-0.0005029688494996286,-0.00047457350171488307
155,-0.00047501375760466047,-0.0004759128852749542,-0.0004570031638430704,-0.0004891139267044511,-0.0004617245248066494,-0.0004921084950908092,-0.0005082589419683867,-0.0004781370861893539
156,-0.0004557563371663531,-0.0004600290024124592,-0.00044415261530722115,-0.00047618337426086815,-0.00045160382894423483,-0.00047901127864534627,-0.0004936344205288654,-0.0004644718711177111
157,-0.00046896164396912726,-0.00047427117991086167,-0.00046697183719873763,-0.0004930717472745192,-0.0004689579460472145,-0.0004960760769059491,-0.0005104177188077465,-0.00047839512783364347
158,-0.0004902174374876515,-0.0004928990059803189,-0.00047600577968662466,-0.0005043090011946248,-0.0004796185163600776,-0.0005091866204320666,-0.0005272325247364386,-0.0004918814046328481
159,-0.0005284178555165985,-0.0005298471246066495,-0.0005101697407677347,-0.0005391565599876479,-0.0005095853054061798,-0.0005456962977761364,-0.0005622215224588446,-0.0005283307571445393
160,-0.0005078769159994825,-0.0005128327060791835,-0.0005013764632213026,-0.0005304019644961842,-0.0005043055426936133,-0.0005295680506614096,-0.0005490915276959368,-0.0005128105182589325
161,-0.0004961086239675035,-0.0004972974149693645,-0.00047911769999337515,-0.000507735089703169,-0.00048463841636452886,-0.0005121619634958985,-0.0005276156671954196,-0.0004913829331139657
162,-0.00048725399600314416,-0.0004903807592888217,-0.00047194251245083127,-0.0005025603243404583,-0.000483244997684331,-0.0005025897834506257,-0.0005170976732383906,-0.00048324270512650687
163,-0.0004648536850176816,-0.0004661574933280944,-0.00045759445499444557,-0.00048147005871095164,-0.0004623890698831731,-0.0004841802349108058,-0.0004986942262827041,-0.0004640439107859509
164,-0.000474170565287114,-0.0004764450573387377,-0.00046943398044975947,-0.0004986669329026123,-0.0004809281088218065,-0.0004940544162990236,-0.0005130197808639698,-0.0004749816130444784
165,-0.0005388563599419988,-0.0005359723080366213,-0.0005156234390104287,-0.0005483578746702968,-0.000527967921770229,-0.0005524782042265212,-0.0005668353544337142,-0.0005304814014054411
166,-0.0005003486090171615,-0.0004986412589755857,-0.00048025126217908894,-0.0005088904460018666,-0.0004891631169750448,-0.0005179291439643744,-0.0005326275237589953,-0.0004984920235940317
167,-0.0004853049369292815,-0.0004845415940986036,-0.0004781869319082682,-0.0005008120087284227,-0.0004845368188146341,-0.0005069068782575569,-0.0005210611024076303,-0.00048781980947762915
168,-0.00047231487858254,-0.0004714942248286724,-0.00046762925362201765,-0.000493764464072216,-0.00047542532048208095,-0.0004956212521626523,-0.0005140601809048903,-0.00047626661816173863
