horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10,N_11,N_12,N_13,N_14,N_15
shared,-0.19157745362350656,0.12393349328021211,0.0035626560316361026,0.005092874427561211,-0.0001936258947023569,0.001342310611557564,-0.0035619332525558905,0.0003684704613799781,-0.0007078250076904816,-0.002374682201189745,-0.0008261621802074385,-0.0011070999632055451,-0.0010851039708520617,0.000415094982926491,0.000738601593568589,-0.0014609487961504948,-0.002011012296753041,-0.002850447968063203,-0.0019999810657424957,0.002006443539604253,0.0027886121182427704,0.009338186680070375,0.003746271233198491,0.005968624148508181,0.007337718059046502,0.00637103628237147,0.0091812491727825,0.006104154888004064,0.006518021245315437,0.00501164103834819,0.00570124124763031,0.010669464671615924
