split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,6013207.568605875,217.9269616104206,0.24884581384924973,0.0,0.0
eval,oracle_cov_shared,5535656.279908053,208.788305217274,0.2301867435942977,37.19512195121951,7.498245586825767
