horizon,V,Y_1,Y_2,Y_3,N_1,N_2,N_3
shared,-0.2733760806272789,0.03763234215631908,0.03131721018867474,0.03410968689856087,0.0537299300695393,0.0522969290024996,0.05676849246852239
