feature,importance
candidate_minus_vanilla_mean,35.77694058031623
neighbor_y_minus_neighbor_pred_mean,16.16038666945671
candidate_minus_vanilla_std,10.72691041256286
neighbor_age_mean,7.236720494089553
distance_mean,7.167312277405937
neighbor_y_minus_neighbor_pred_within_std_mean,5.972502684111184
query_mean,4.040797699541262
query_std,3.501765702846655
neighbor_y_minus_vanilla_within_std_mean,3.2785714322731754
neighbor_y_minus_vanilla_mean,2.2755553940115996
neighbor_lookback_means_mean_raw,2.075801632282819
neighbor_lookback_stds_mean_raw,1.7867350211020245
neighbor_age_std,0.0
neighbor_weight_std,0.0
neighbor_weight_max,0.0
same_user_ratio,0.0
neighbor_lookback_means_std_raw,0.0
neighbor_lookback_stds_std_raw,0.0
neighbor_y_minus_neighbor_pred_between_std,0.0
neighbor_y_minus_vanilla_between_std,0.0
