horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10
shared,-0.020797952357622804,-0.016227045435731034,0.00997336828891731,-0.0029648070050182574,-0.014519875316655764,0.010016354742063537,0.00439988765821233,-0.0033824392710479043,0.0009750011680308472,-0.005310545325041386,0.0076332204805612085,-0.005028152518581749,0.017562350717219094,-0.001969441195522775,0.019695452197926237,-0.005270698853291612,0.010618275256258868,0.005872140650323471,-0.011879141988517779,0.001040259589248721,-0.0010533364887573757,0.003701760080409058
