split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,622.530184031266,10.702333236877275,0.23094772442602432,0.0,0.0
eval,cov_forecast,633.4819879058258,10.68659852103143,0.23141427766155925,47.81021897810219,-0.202016814278842
eval,bayes_cov_shared,622.530184031266,10.702333236877275,0.23094772442602432,0.0,0.0
eval,bayes_cov_horizon,627.9703897278206,10.678334271267525,0.22948177172509443,45.56830031282586,0.6347552046997781
eval,oracle_cov_shared,592.4254848147431,10.340469082984997,0.2170642652427231,47.81021897810219,6.011515903785527
eval,oracle_cov_horizon,577.0061832951127,9.992193541762553,0.2108493259382487,100.0,8.702574808964357
eval,catboost_cov_classifier_shared,617.2113377457237,10.725654482438348,0.229444104377386,22.732012513034412,0.6510651067791562
eval,catboost_cov_regressor_shared,617.0053245060266,10.71788005809199,0.22882484600355504,20.333680917622523,0.9192030048121401
eval,catboost_cov_regressor_shared_soft,623.3309299935421,10.698668132256488,0.23076647354078483,49.739311783107404,0.07848134710569267
eval,catboost_cov_regressor_horizon,627.4105005735726,10.752546647108073,0.23235696122154761,48.957247132429615,-0.6101973072155954
