horizon,V,C,Y_1,Y_2,Y_3
1,-0.31473008997626156,0.27880520930970143,-0.008086903264479734,0.0091275836626307,0.01304584747247319
2,-0.4964330161553312,0.4534213781585751,-0.0027047585189101946,-0.0019399666302396823,0.026426984898445673
3,-0.6378928113841829,0.5544947734156709,-0.009543414738203334,0.04879807513195976,0.02218306909929216
4,-0.363678535888211,0.17843967191427895,0.043811060919866016,0.04170973217051174,0.06774545818207828
5,-0.21074188066280747,-0.05529980624346938,0.10564961899536711,0.08774088366251584,0.04209765376193075
6,-0.05332037164756874,-0.16013800491110358,0.08045809291998635,0.06875213652732239,0.03304043323556609
7,0.19101950368484827,-0.3124386942715073,0.03401871916856597,0.024875841249180818,0.022524803235919988
8,0.05918813548739453,-0.1273481070447594,0.02460095560004951,0.007211197743633878,-0.02746968937464579
9,0.12196719579752,-0.16548290943357843,-0.009147216229744754,-0.005837289468997923,-0.015945301334599125
10,0.05496851855870296,-0.09967568637722539,0.0012576963204628125,-0.010789853405794017,-0.016309493443848466
11,-0.1680019234866848,0.1248026196149365,0.023729587372760198,-0.019477491379652077,-0.024973155042394158
12,-0.18726269640067303,0.13397626246855088,0.04513393362014368,-0.03304947488534679,-0.022677447371900552
13,-0.4461578096480891,0.44210506211648243,-0.028450207034325603,-0.015427413877922645,-0.012869540241367255
14,-0.4973367284270373,0.524513498277326,-0.03452181327388265,-0.0027008022130360905,-0.061211640617486976
15,-0.4390686717156654,0.5114482328508135,-0.07891842180241353,-0.008989136670648958,-0.060952655042400536
16,-0.31805479414674087,0.3840408950663813,-0.04552486285451497,-0.0737289812131821,-0.03415055048212606
17,0.5284904764996715,-0.504043733343661,-0.029947944976372112,-0.032299607229392416,-0.04261184363868692
18,0.928490865610796,-0.9406013425176787,0.0019682858928201053,-0.039450361992763396,-0.026336480404762344
19,0.8357302043481173,-0.8596682903973806,-0.05143866590531194,0.03191482060704298,-0.03607346321004484
20,0.5068917603654195,-0.5197294233720132,-0.04451681124715171,0.026014515111379307,-0.05118011649037529
21,-0.062083333653191304,0.08035651313788547,-0.01962608934868307,-0.015591929416734302,-0.07313439413328669
22,-0.3672189784980872,0.451086221644991,-0.016330979407378682,-0.04149622129704693,-0.11956824955535471
23,-0.436764905282449,0.514567553082344,-0.018275147211766606,-0.07193162888314812,-0.07890116705316275
24,-0.38111067821877154,0.3588489835368849,0.06288894726743488,-0.08289067788255373,-0.051818753831326086
25,-0.4128521475390458,0.3665966267269566,0.031867624257250544,-0.04496670135916122,-0.02262374641866876
26,-0.47938902668197386,0.4204126945682894,0.008601823433558869,-0.028931124556206327,0.01003028851348527
27,-0.6076808237622323,0.5416876930741252,0.04861995056865525,-0.05021009383046435,0.0035836352642062558
28,-0.557984406018531,0.41342253920950484,0.06948536105462422,0.017311158404864514,0.007698270102955102
29,-0.28724202096562035,0.03530369033380886,0.09112609317306725,0.062373309665779954,0.05380170063713192
30,-0.02549956966808948,-0.27870250393327467,0.07285798238854226,0.12503506652807503,0.06586568380971662
31,0.12499916542154635,-0.3540079827857099,0.05979137147318843,0.0915256366204748,0.028925983987249198
32,0.26808609026396635,-0.4043472408095647,0.030413557723191067,0.03264954012781457,0.01455542776463368
33,0.1822117767240169,-0.2688618287262468,0.07847423977049534,0.011385399520423056,-0.06653216420507313
34,0.10138313700780571,-0.1494901338071668,0.03721498492120561,0.005065160524387947,-0.06738499788129836
35,-0.3276344768463854,0.3147322748162403,0.029500440420224427,-0.024939870060440763,-0.066819677141429
36,-0.5385832832011859,0.5634597431076918,-0.013385752151487261,-0.010441787288994416,-0.0730280664104978
37,-0.47430520874622156,0.4972797907770345,-0.020614944425780324,-0.03838740290008805,-0.04149667832411534
38,-0.5964629703119216,0.6325214294109207,-0.02678790215498132,-0.04656971554411832,-0.028744275677804902
39,-0.9155313026737744,0.9665635124776795,-0.05517012590875877,-0.042906375226003456,-0.02556223980125827
