horizon,V,C,avgy
75,-0.5413107199419149,0.5429493371973783,-0.08688120637113787
76,-0.4521776244380005,0.4251848421646269,-0.037511421716154535
77,-0.40640912385194217,0.36100674052658804,-9.667907873627676e-05
78,-0.36635452763091403,0.2353684897743356,0.09504539592211124
79,-0.2040428947840311,0.07980932181861707,0.07800976738448691
80,-0.0645772947139743,-0.08812403565363663,0.10261306389070407
81,-0.029281445561857772,-0.16012328699331616,0.14048010854063533
82,0.06470606478088674,-0.15977808699210191,0.035106521386646085
83,0.03434064793214426,-0.10713478249387968,-0.003467311884296547
84,-0.006652994245237774,-0.06076840257812524,-0.009358755438211049
85,-0.2065947185528066,0.154240863762391,-0.02161125717304627
86,-0.26982739953893875,0.2563834361206875,-0.0477027702037666
87,-0.15606481052950105,0.12137951478168406,-0.02903784260980216
88,-0.21615543365693493,0.18264179065185238,-0.05235131070674824
89,-0.2386859606352534,0.2253159476732354,-0.08235722918144417
90,-0.15022739953694986,0.20832422012758997,-0.1643295769177318
91,-0.15224202298252043,0.1984313772203293,-0.1617626159617601
92,-0.0341616483876075,0.06841490292823255,-0.1494056422890846
93,0.12130325281132079,-0.0652726191752865,-0.15585551051951743
94,0.172689931055025,-0.17384209801668551,-0.09249183551052617
95,-0.06548158594929943,0.01704016810197152,-0.04177288066938372
96,-0.3911713518834456,0.32028416609222676,-0.02053976458819217
97,-0.5375262507736613,0.5256616792735435,-0.09275856243507019
98,-0.6347883606771546,0.6375832657836024,-0.10643012347384231
99,-0.5963060896376755,0.600346365653838,-0.10344221835788679
100,-0.5520718984306667,0.5992964161304551,-0.12847427174092055
101,-0.5243166631692364,0.5456766840354419,-0.08149051966111578
102,-0.4398316251001077,0.4402930006759678,-0.03583134300982456
103,-0.2951168171052017,0.19614261144857875,0.07436321244629254
104,-0.1577221541149361,0.05109899839988463,0.05482908491134223
105,0.05818330252417763,-0.21592272951563107,0.10237781173619401
106,0.1836954919382505,-0.36737818969682995,0.12129618307117808
107,0.17098655542639335,-0.2727011519233683,0.03218505334671127
108,0.15291616182413031,-0.25578254421259694,0.02644290698834295
109,0.059599124371639355,-0.16366855486223927,0.03367521200497417
110,-0.15775200574028383,0.06398633493546763,0.02606985983573401
111,-0.32092033518036556,0.26520258115142936,-0.012027951398161204
112,-0.32152624395823537,0.2743626345370463,-0.027048792840712717
113,-0.07713944375562484,0.045322316702630934,-0.03745073584849982
114,-0.0574882875556799,0.04662116428001478,-0.06837804063058515
115,-0.0705392794637655,0.09475882195754233,-0.11901670513478674
116,0.030714599680071064,0.00717224807199618,-0.14554420180664634
117,0.2517588954638467,-0.22350647270527224,-0.1408851070383512
118,0.4558175199856337,-0.3936312943162563,-0.16733828312387544
119,0.34498415020121176,-0.3153620840551638,-0.13473308772974812
120,0.14855198186939256,-0.17719295106245458,-0.0938450589577326
121,-0.046966006074180854,-0.013311890035990884,-0.06297193386400124
122,-0.2761878107136076,0.24855142443273162,-0.10442228933192048
123,-0.5086654466097063,0.49476612515785573,-0.11510602357708229
124,-0.387945094782694,0.3551643267809267,-0.0753651137706148
125,-0.24622086446620692,0.21066600206281008,-0.034165279874627995
126,-0.2569818761652719,0.2123627060757765,-0.00271835151819216
127,-0.21362277601057839,0.1241628023836523,0.05457310848296974
128,-0.18888560995909404,0.03798615491736528,0.12411330801574003
129,-0.05890858732683381,-0.10223064387017125,0.13093430215298324
130,0.04053971729414324,-0.2327811908130932,0.1550124378653456
131,0.08423068153471044,-0.2583949181518384,0.12012556556763367
