split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,540.4656848380839,10.253005056495839,0.2098994263768661,0.0,0.0
eval,cov_y_ridge_shared,521.6318013736836,10.3782090587426,0.20779790084233196,45.307612095933266,1.0012059445845871
