horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10,N_11,N_12,N_13,N_14,N_15
shared,-0.33151096877530317,0.16441283506634266,-0.006040339693958726,0.000451175259091322,-0.00026723460475340684,-0.0011190711465468913,-0.001065727604121502,-0.0007924492047519207,-0.0008476552891178567,-0.00046667499522415047,0.0016835571518894741,-0.00036698643778206746,0.0015622452377774653,0.0005562641892696221,-0.0004258686078388006,9.038613307278389e-06,0.0007458796602940366,0.03164334229337534,0.014544292851454291,0.0117655401283805,0.013455474112281741,0.009037653561929596,0.010328080832123788,0.0088807872615178,0.00623840178612019,0.006835485655148216,0.008323468806261293,0.00920211689689045,0.008818138506818842,0.011397700908505552,0.010333563901185828,0.01225476703528345
