split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,0.0007312433303404299,0.01009763983078513,0.270436689970226,0.0,0.0
eval,y_ridge_shared,0.000723264680430145,0.010147692962033108,0.26842543057147905,52.915282392026576,0.7437080371633001
eval,cov_y_ridge_shared,0.0007232662100637257,0.010153371267680853,0.2684570542641436,52.66611295681063,0.7320144712244275
eval,residual_ridge_shared,0.0007161520778477121,0.010234641602800687,0.26668177557313844,53.214285714285715,1.3884633765858412
eval,full_ridge_shared,0.0007158368104288515,0.010227646526616162,0.26654654716917114,53.35132890365448,1.4384670961189339
