horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10
shared,-0.18961439758687976,0.12284830428486933,0.0029221604761450175,0.004667083541626764,-0.0004438629838562027,0.0011825538849719837,-0.00368303102453582,0.00018521357384613195,-0.000784926484514138,-0.0024184142544200426,-0.0007933886878855784,-0.0011308160323550828,-0.0005428536020577355,0.0004723974688538565,0.0045375988343286135,0.005545972680834102,0.012333856064518403,0.007054138215049983,0.009375663894333707,0.010984581511755888,0.010140758181480762,0.013370045921996518
