feature,importance
neighbor_y_minus_vanilla_within_std_mean,21.163407824363485
distance_mean,20.249147425860308
neighbor_age_mean,16.781014377122204
neighbor_lookback_means_mean_raw,7.834792911531674
neighbor_y_minus_neighbor_pred_within_std_mean,5.264468312294916
query_std,4.91129773668642
neighbor_lookback_stds_mean_raw,4.827338866389244
neighbor_y_minus_neighbor_pred_mean_h,4.003855724446752
neighbor_y_minus_vanilla_mean_h,3.5093166979063724
candidate_minus_vanilla_h,3.474925170429268
query_mean,3.4520613085770178
neighbor_y_minus_neighbor_pred_mean,2.6086064619638143
neighbor_y_minus_vanilla_mean,1.703886262427221
same_user_ratio,0.21588092000129788
neighbor_lookback_stds_std_raw,0.0
neighbor_weight_std,0.0
neighbor_weight_max,0.0
neighbor_lookback_means_std_raw,0.0
neighbor_y_minus_neighbor_pred_between_std,0.0
neighbor_y_minus_vanilla_between_std,0.0
