feature,importance
candidate_minus_vanilla_std,73.2735556977345
neighbor_lookback_means_std_raw,19.060912117992675
candidate_minus_vanilla_mean,3.193501623938774
neighbor_weight_std,2.4808471579308193
query_mean,1.3044695761608445
neighbor_y_minus_vanilla_within_std_mean,0.6867138262424033
distance_mean,0.0
neighbor_weight_max,0.0
neighbor_age_std,0.0
neighbor_lookback_stds_mean_raw,0.0
neighbor_age_mean,0.0
same_user_ratio,0.0
query_std,0.0
neighbor_lookback_means_mean_raw,0.0
neighbor_lookback_stds_std_raw,0.0
neighbor_y_minus_neighbor_pred_within_std_mean,0.0
neighbor_y_minus_neighbor_pred_mean,0.0
neighbor_y_minus_neighbor_pred_between_std,0.0
neighbor_y_minus_vanilla_mean,0.0
neighbor_y_minus_vanilla_between_std,0.0
