horizon,V,Y_1,Y_2,Y_3,N_1,N_2,N_3
shared,-0.0002864278699360124,-0.00027483745071910115,-0.0002764783683266423,-0.0002756277136122742,-0.0002962408564993853,-0.00029843594354229383,-0.0002978726689903806
