feature,importance
candidate_minus_vanilla_mean,29.625331349183273
neighbor_age_mean,27.469187056425778
candidate_minus_vanilla_std,11.202059154057286
query_std,5.6199382181736715
neighbor_y_minus_vanilla_between_std,4.3224061767246225
distance_mean,4.293512797362179
neighbor_lookback_stds_mean_raw,3.328190202907977
neighbor_y_minus_vanilla_mean,3.0169517407769435
neighbor_y_minus_vanilla_within_std_mean,3.011411190145197
query_mean,2.136636090986389
neighbor_lookback_means_mean_raw,1.876617327649044
neighbor_y_minus_neighbor_pred_within_std_mean,1.1676367820576707
neighbor_y_minus_neighbor_pred_mean,1.0099842544502646
neighbor_lookback_means_std_raw,0.5400316686256088
neighbor_age_std,0.4959700109028314
neighbor_lookback_stds_std_raw,0.48029378090199265
neighbor_y_minus_neighbor_pred_between_std,0.1489196733308568
same_user_ratio,0.09460452981056691
neighbor_weight_std,0.09029292644021335
neighbor_weight_max,0.07002506908760446
