split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,484.9827711994603,9.695242076409183,0.16914313537699752,0.0,0.0
eval,full_ridge_shared,480.54910732556306,10.200304917262784,0.1706915492093888,46.14181438998957,-0.915445861246503
