horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20
shared,-0.3251758034437322,0.29191101465147484,-0.034331220933004086,-0.008530022169778847,0.003932777812097786,0.0452377947593643,0.0028548510202841253,0.008788837951332909,-0.011209216815983018,0.000847338558955926,0.005647705677249944,-0.017947924994828054,-0.009409149931742347,0.012065408048665285,-0.001725118105450383,0.003472282339925833,0.011948246111387041,-0.000928189496915181,0.009000753356350848,-0.008242775631347512,0.007420118333723476,0.0158934551878964
