horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10,N_11,N_12,N_13,N_14,N_15,N_16,N_17,N_18,N_19,N_20
shared,-0.027408048914326712,-0.005181949294904746,-0.014780492808210996,0.0013443184774311217,0.005737213199803253,0.02740020459956171,-0.0008815816231484397,0.005097591148221703,-0.0007184346426951698,0.005973789545592173,0.009629524036185754,-0.008298236931375219,-0.0045562191490354075,0.011255401802673157,0.006190688545557797,0.004525155491749185,0.01167511823515861,-0.002071868186615991,0.007212702890880638,0.003095631069848611,0.0047755444168468405,0.013704642525193702,0.002858293750586948,-0.01210067149131184,-0.0020394054428293615,0.004796897956594017,0.020894838796290564,0.006189442804791084,-0.010582555842539738,-0.00892916129002388,-0.013080411599023416,-0.0036072830606255933,0.007361604191755653,-0.0063217239409738,-0.013420187420266086,-0.0012190923114007068,-0.010196481432178883,0.00851632639579653,-0.00252841136909311,-0.018606017334706106,0.006274514582081655,-0.005046429109036293
