feature,importance
candidate_minus_vanilla_h,32.67732666192256
neighbor_y_minus_vanilla_mean_h,19.289916431319607
distance_mean,17.515131573413548
neighbor_lookback_stds_mean_raw,5.223735766482573
neighbor_y_minus_neighbor_pred_mean_h,5.148914634492955
neighbor_age_mean,4.330173347588516
query_std,3.704887196228927
neighbor_lookback_means_mean_raw,3.167614058845231
query_mean,3.064806174701952
neighbor_y_minus_vanilla_mean,1.4279161980846562
neighbor_y_minus_neighbor_pred_within_std_mean,1.2659955422020284
same_user_ratio,1.2164967479148008
neighbor_y_minus_vanilla_within_std_mean,1.028243791657933
neighbor_y_minus_neighbor_pred_mean,0.9388418751447181
neighbor_lookback_stds_std_raw,0.0
neighbor_weight_std,0.0
neighbor_weight_max,0.0
neighbor_lookback_means_std_raw,0.0
neighbor_y_minus_neighbor_pred_between_std,0.0
neighbor_y_minus_vanilla_between_std,0.0
