horizon,V,Y_1,Y_2,Y_3,N_1,N_2,N_3
shared,-0.0003000974660987848,-0.00030680492564791697,-0.0003186513142305414,-0.00030881495251243517,-0.00032769922314434776,-0.00033047173714911143,-0.00031698736834411017
