winner_name,family,retrieval,method,average_nmse,average_improvement_pct
gates/instance_euclidean_10_online/bayes_cov_shared,gates,instance_euclidean_10_online,bayes_cov_shared,0.4634419596072899,-0.2320033932201689
gates/instance_euclidean_15_online/bayes_cov_shared,gates,instance_euclidean_15_online,bayes_cov_shared,0.4634476045455623,-0.2347685146380182
gates/instance_euclidean_20_online/bayes_cov_shared,gates,instance_euclidean_20_online,bayes_cov_shared,0.4634707688135283,-0.24611531957913146
gates/instance_euclidean_5_online/bayes_cov_shared,gates,instance_euclidean_5_online,bayes_cov_shared,0.4634801281160495,-0.25069988837488405
gates/instance_euclidean_5_online/catboost_avgy_regressor_shared,gates,instance_euclidean_5_online,catboost_avgy_regressor_shared,0.46435869726048806,-0.27318099991176575
gates/instance_euclidean_5_online/catboost_cov_regressor_shared,gates,instance_euclidean_5_online,catboost_cov_regressor_shared,0.46481086180507303,-0.599540146679214
gates/instance_euclidean_15_online/catboost_cov_regressor_shared,gates,instance_euclidean_15_online,catboost_cov_regressor_shared,0.4660292413285074,-0.7686379081851816
gates/instance_euclidean_20_online/catboost_cov_regressor_shared,gates,instance_euclidean_20_online,catboost_cov_regressor_shared,0.4724883943605465,-0.9570885620763946
gates/instance_euclidean_1_online/catboost_avgy_regressor_shared,gates,instance_euclidean_1_online,catboost_avgy_regressor_shared,0.47307008915367454,-1.2739741437896932
gates/instance_euclidean_15_online/catboost_avgy_regressor_shared,gates,instance_euclidean_15_online,catboost_avgy_regressor_shared,0.49917680224414224,-5.861918174595164
