horizon,V,Y_1,Y_2,Y_3,N_1,N_2,N_3
shared,-0.19324919764346807,0.06430759882485766,0.05281024130791729,0.05110192173557274,0.0015428862836387577,0.01007128420213757,0.010075665398564549
