feature,importance
neighbor_y_minus_vanilla_mean_h,25.46458833536354
candidate_minus_vanilla_h,25.019302315233876
neighbor_y_minus_neighbor_pred_mean_h,15.491666967856743
neighbor_y_minus_neighbor_pred_within_std_mean,6.417291548838633
neighbor_age_mean,5.0140772615212095
neighbor_y_minus_vanilla_within_std_mean,3.9825179260039247
neighbor_y_minus_neighbor_pred_mean,3.1730365401037637
neighbor_y_minus_vanilla_mean,3.1180943544795188
neighbor_lookback_stds_mean_raw,2.835620539714266
distance_mean,2.7947638541141298
query_std,2.6377534760869783
neighbor_lookback_means_mean_raw,2.069189612711247
query_mean,1.7485434157072675
same_user_ratio,0.23355385226488495
neighbor_lookback_stds_std_raw,0.0
neighbor_weight_std,0.0
neighbor_weight_max,0.0
neighbor_lookback_means_std_raw,0.0
neighbor_y_minus_neighbor_pred_between_std,0.0
neighbor_y_minus_vanilla_between_std,0.0
