split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,0.0007283693559598294,0.010217318277627743,0.2734736473158723,0.0,0.0
eval,cov_forecast,0.0007642598447220982,0.010521440628819876,0.28538643531087027,43.57019810508183,-4.356100893786755
eval,avgy,0.0013812625482276311,0.016952101998861876,0.5117894941566193,9.043927648578812,-87.14398962379117
eval,y_mean,0.0013812625482276311,0.016952101998861876,0.5117894941566193,9.043927648578812,-87.14398962379117
eval,cov_ridge_shared,0.000725704350472685,0.010230763309017062,0.27278148525730883,44.112833763996555,0.25310009405184497
eval,avgy_ridge_shared,0.0007211691688023753,0.010319004857314226,0.27217064159362797,44.987080103359176,0.47646482029740994
eval,y_ridge_shared,0.0007211691688023753,0.010319004857314226,0.27217064159362797,44.987080103359176,0.47646482029740994
eval,cov_y_ridge_shared,0.0007211896896638194,0.01032132020603408,0.27216012413481194,44.944013781223084,0.4803106968267416
eval,cov_avgy_ridge_shared,0.0007211896896638194,0.01032132020603408,0.27216012413481194,44.944013781223084,0.4803106968267416
eval,residual_ridge_shared,0.0007162604363372979,0.010428373509569499,0.2711137784086162,48.604651162790695,0.8629236968234653
eval,full_ridge_shared,0.0007162104023579789,0.010436458773390903,0.27103499263928976,48.67355727820844,0.8917329697094414
