horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10,N_11,N_12,N_13,N_14,N_15,N_16,N_17,N_18,N_19,N_20
shared,-0.0424563259817566,-0.03757630311860356,-0.010023775234280868,0.001918673909297837,0.02854161921522604,0.010031685406983078,0.01058914323086912,4.6740686788150596e-07,-0.0028711555966210093,-0.009083027312969522,-0.01663648914600598,-0.028334988325129273,0.0028747843666234256,0.006198422526273059,-0.014518368629498927,0.0017160547091076173,0.0025389825316366288,-0.006543822184852003,-0.015700947641689007,-0.0145993441537864,0.008963580608674809,0.005227187688584806,0.01579252434702758,0.022439969283318505,-0.015581632111764799,-0.0074483969328300904,-0.002014782538600869,0.00036379461710842444,0.008057827827164424,0.009153479585684542,0.008132529532515942,0.013784319428089884,0.0034922030189950895,0.006424247432084036,0.005643100444396304,0.01070813156960013,0.002545443873848739,-0.00386923886349976,0.005400205634858953,0.02397943263888059,0.003786091543107454,0.017920394480319696
