feature,importance
same_user_ratio,12.013776929170264
neighbor_y_minus_vanilla_mean,10.878816053861994
candidate_minus_vanilla_std,8.78748215141988
query_std,7.5340699066478
neighbor_weight_max,5.809889105688738
neighbor_lookback_stds_mean_raw,5.192167561665752
neighbor_y_minus_neighbor_pred_mean,4.961127205787884
neighbor_lookback_means_mean_raw,4.914766177492799
neighbor_y_minus_neighbor_pred_between_std,4.811553163203365
query_mean,4.615690398072251
neighbor_y_minus_vanilla_within_std_mean,4.466834246457185
neighbor_age_mean,4.068673356941012
candidate_minus_vanilla_mean,3.9407407355095097
neighbor_lookback_stds_std_raw,3.91770365560754
distance_mean,3.757084089150923
neighbor_lookback_means_std_raw,3.755379696238053
neighbor_weight_std,2.2427824131093512
neighbor_y_minus_vanilla_between_std,2.1980747846461743
neighbor_y_minus_neighbor_pred_within_std_mean,2.1333883693295372
