split,baseline,mse,mae,nmse,relative_nmse_improvement_pct
eval,vanilla,5422146.0,212.1563262939453,0.22913216054439545,0.0
eval,context_forecast,7528746.5,242.6234588623047,0.24941088259220123,-8.850229263305664
eval,horizon_knn_weighted,17331904.85764409,345.2559378226354,0.3809022662553493,-66.23692865740148
eval,horizon_knn_mean,15325139.0,335.2765808105469,0.3542048931121826,-54.58541488647461
eval,residual_knn_weighted,14961914.62345352,285.4171515305358,0.30258594188478133,-32.057386080534016
eval,horizon_mix_scalar,5422146.440133059,212.15633310366718,0.22913216023127356,1.3665558286714852e-07
eval,residual_mix_scalar,5422146.440133059,212.15633310366718,0.22913216023127356,1.3665558286714852e-07
eval,residual_ridge_shared,5395174.185904085,215.77673437319538,0.23447037061228826,-2.3297515526453165
eval,residual_ridge_horizon,5706754.5,219.02500915527344,0.23838458955287933,-4.038031578063965
eval,horizon_ridge_shared,5421311.972998756,217.94499408792635,0.23440725097068701,-2.3022042884588845
eval,full_ridge_horizon,5742227.5,221.6210174560547,0.244797021150589,-6.836605072021484
eval,horizon_mix_scalar_eval_fit,5422146.440133059,212.15633310366718,0.22913216023127356,1.3665558286714852e-07
eval,residual_mix_scalar_eval_fit,5422146.440133059,212.15633310366718,0.22913216023127356,1.3665558286714852e-07
eval,residual_ridge_shared_eval_fit,5154519.869269953,215.14284471008435,0.23991146405951833,-4.704404431709768
eval,residual_ridge_horizon_eval_fit,3419888.25,235.74803161621094,0.34513184428215027,-50.62566375732422
eval,horizon_ridge_shared_eval_fit,4968411.0599173065,219.83583100924636,0.24827828175687694,-8.35592924493541
eval,full_ridge_horizon_eval_fit,3240951.0,234.43124389648438,0.34466952085494995,-50.423892974853516
