feature,importance
candidate_minus_vanilla_mean,20.12989345191186
neighbor_y_minus_neighbor_pred_mean,18.889407863644493
neighbor_y_minus_vanilla_mean,18.449735402963025
query_std,9.97007920100738
neighbor_y_minus_neighbor_pred_within_std_mean,5.771991680055406
neighbor_lookback_stds_mean_raw,5.241662385985634
neighbor_y_minus_vanilla_within_std_mean,4.943226150104982
candidate_minus_vanilla_std,4.907916646403549
neighbor_age_mean,4.569548960627781
neighbor_lookback_means_mean_raw,2.8629830247244055
distance_mean,1.9477659193534027
query_mean,1.8977521008409035
same_user_ratio,0.4180372123771487
neighbor_age_std,0.0
neighbor_weight_max,0.0
neighbor_weight_std,0.0
neighbor_lookback_means_std_raw,0.0
neighbor_lookback_stds_std_raw,0.0
neighbor_y_minus_neighbor_pred_between_std,0.0
neighbor_y_minus_vanilla_between_std,0.0
