feature,importance
candidate_minus_vanilla_h,24.320457935826852
neighbor_y_minus_vanilla_mean_h,23.855219735781592
neighbor_y_minus_neighbor_pred_mean_h,12.328597909452029
distance_mean,6.1348429269059075
neighbor_y_minus_neighbor_pred_within_std_mean,5.01809649013032
neighbor_y_minus_vanilla_within_std_mean,4.640524917231343
neighbor_y_minus_neighbor_pred_mean,4.237331714429152
neighbor_lookback_stds_mean_raw,4.134479554092614
neighbor_y_minus_vanilla_mean,3.9250759736214227
neighbor_lookback_means_mean_raw,3.093332416925674
query_mean,2.8962778558080307
query_std,2.7830321077216333
neighbor_age_mean,2.4288629306379774
same_user_ratio,0.20386753143544864
neighbor_lookback_stds_std_raw,0.0
neighbor_weight_std,0.0
neighbor_weight_max,0.0
neighbor_lookback_means_std_raw,0.0
neighbor_y_minus_neighbor_pred_between_std,0.0
neighbor_y_minus_vanilla_between_std,0.0
