split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,622.530184031266,10.702333236877275,0.23094772442602432,0.0,0.0
eval,context_forecast,633.4819879058258,10.68659852103143,0.23141427766155925,47.81021897810219,-0.202016814278842
eval,aggr_y,1162.2429447382442,16.830447505241697,0.41837602852349154,26.277372262773724,-81.15615971678606
eval,y_mean,1162.2429447382442,16.830447505241697,0.41837602852349154,26.277372262773724,-81.15615971678606
eval,aggr_y_mix_shared,616.843261997717,10.730199714979978,0.22683545317001244,48.27945776850886,1.780606960398562
eval,context_ridge_shared,571.1839596897706,10.856302759636378,0.21562658458657535,54.11887382690303,6.634029357737419
eval,aggr_y_ridge_shared,573.7584651925147,10.863061825133684,0.21661036726439312,54.692387904066734,6.208053011677824
eval,y_ridge_shared,573.7584651925147,10.863061825133684,0.21661036726439312,54.692387904066734,6.208053011677824
eval,cov_y_ridge_shared,572.6803057105104,10.85373639504286,0.2161883995332648,54.27528675703858,6.390764372951047
eval,cov_horizon_ridge_shared,572.6803057105104,10.85373639504286,0.2161883995332648,54.27528675703858,6.390764372951047
eval,residual_ridge_shared,573.3306473655699,10.903985233568433,0.21648321186131875,54.692387904066734,6.2631111004251325
eval,full_ridge_shared,572.636921865691,10.88441353059702,0.21619842288511987,54.3274244004171,6.3864242774251085
