horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10,N_11,N_12,N_13,N_14,N_15,N_16,N_17,N_18,N_19,N_20
shared,-0.06584207905410672,0.072629754821356,0.023538954642980916,-0.0065571204040972084,0.008595382795949283,0.039697946970877335,-0.03912089836096964,-0.001836205515771676,-0.01569002793788927,0.004289786094098127,-0.01807482326515198,-0.04272663920461999,-0.050258304312801066,-0.009213358647413662,0.014440705270426166,-0.0416355786362248,-0.006471990067289251,0.00268487590107668,-0.0037825523229375077,-0.03134867370573034,0.00048085223597005674,0.029909508163807136,-0.08555427530146617,-0.05948004697070243,-0.03854610477112606,-0.05246034348981055,0.04447512419057068,0.023491453436168982,0.07606765920521019,-0.009576134897078871,0.06011234704206985,-0.0029206025427869825,0.07806192240152605,0.0229323688660916,-0.03594199709331221,0.03168727677418742,0.03679283931418265,0.04348507269842229,0.04310002089357613,0.0628341139975023,-0.051341606887643415,-0.053501836244466985
