horizon,V,Y_1,Y_2,Y_3,N_1,N_2,N_3
shared,-0.08755055202022809,-0.002102833332111283,-0.010568065536115698,-0.0087409632688107,0.03600406187626249,0.0002454159620599983,0.0006727316405902937
