feature,importance
candidate_minus_vanilla_std,32.33889961006092
neighbor_age_mean,14.432319749386904
neighbor_y_minus_vanilla_within_std_mean,8.818727782624716
distance_mean,7.733666549625499
neighbor_lookback_means_mean_raw,5.598913081659994
neighbor_age_std,5.335599869136774
candidate_minus_vanilla_mean,3.906750664073418
neighbor_y_minus_vanilla_mean,3.8632193687935255
query_mean,3.8107972224992244
neighbor_y_minus_neighbor_pred_within_std_mean,3.0538398696992926
query_std,1.912802757375019
neighbor_y_minus_neighbor_pred_mean,1.8629248086593477
neighbor_y_minus_vanilla_between_std,1.745177196141845
neighbor_lookback_stds_mean_raw,1.2899351893614235
same_user_ratio,1.0737956205046908
neighbor_weight_max,0.9064900972506138
neighbor_y_minus_neighbor_pred_between_std,0.8798421956459807
neighbor_weight_std,0.6224736739531114
neighbor_lookback_stds_std_raw,0.5997242420534644
neighbor_lookback_means_std_raw,0.2141004514942172
